"account_id";"district_id";"frequency";"date"
4127;50;"POPLATEK MESICNE";960503
3791;1;"POPLATEK TYDNE";960503
3531;59;"POPLATEK MESICNE";960503
2994;77;"POPLATEK MESICNE";960503
1328;8;"POPLATEK MESICNE";960504
97;74;"POPLATEK MESICNE";960505
3648;61;"POPLATEK MESICNE";960506
2591;1;"POPLATEK MESICNE";960506
1614;63;"POPLATEK MESICNE";960507
706;49;"POPLATEK MESICNE";960507
2232;1;"POPLATEK MESICNE";960507
2946;54;"POPLATEK MESICNE";960507
2346;27;"POPLATEK MESICNE";960508
3736;54;"POPLATEK MESICNE";960508
3887;62;"POPLATEK MESICNE";960508
1672;5;"POPLATEK MESICNE";960508
1752;68;"POPLATEK MESICNE";960508
1996;6;"POPLATEK TYDNE";960508
1244;68;"POPLATEK MESICNE";960508
1213;36;"POPLATEK MESICNE";960508
3928;24;"POPLATEK MESICNE";960508
1045;3;"POPLATEK MESICNE";960509
302;7;"POPLATEK MESICNE";960509
444;26;"POPLATEK MESICNE";960509
2035;53;"POPLATEK MESICNE";960510
3942;27;"POPLATEK TYDNE";960510
9494;21;"POPLATEK MESICNE";960510
913;59;"POPLATEK MESICNE";960510
3248;77;"POPLATEK MESICNE";960511
51;67;"POPLATEK MESICNE";960511
132;40;"POPLATEK PO OBRATU";960511
3512;46;"POPLATEK MESICNE";960511
6792;1;"POPLATEK MESICNE";960511
491;44;"POPLATEK MESICNE";960512
9513;59;"POPLATEK MESICNE";960512
684;49;"POPLATEK MESICNE";960512
3285;43;"POPLATEK MESICNE";960512
3434;32;"POPLATEK MESICNE";960513
2619;20;"POPLATEK MESICNE";960513
6158;67;"POPLATEK MESICNE";960513
1013;59;"POPLATEK MESICNE";960513
3523;65;"POPLATEK MESICNE";960514
136;74;"POPLATEK MESICNE";960514
632;29;"POPLATEK MESICNE";960514
3769;3;"POPLATEK MESICNE";960514
2757;54;"POPLATEK MESICNE";960514
360;32;"POPLATEK MESICNE";960514
9199;72;"POPLATEK MESICNE";960515
2752;74;"POPLATEK MESICNE";960515
10694;73;"POPLATEK TYDNE";960515
76;52;"POPLATEK MESICNE";960516
1924;66;"POPLATEK MESICNE";960516
8772;1;"POPLATEK MESICNE";960516
2505;60;"POPLATEK MESICNE";960516
7542;54;"POPLATEK MESICNE";960516
1074;59;"POPLATEK MESICNE";960516
3495;54;"POPLATEK MESICNE";960517
1904;70;"POPLATEK MESICNE";960518
1040;19;"POPLATEK MESICNE";960518
776;66;"POPLATEK MESICNE";960518
3162;63;"POPLATEK TYDNE";960518
379;32;"POPLATEK MESICNE";960518
3731;70;"POPLATEK MESICNE";960520
1323;43;"POPLATEK MESICNE";960520
580;75;"POPLATEK MESICNE";960520
2805;39;"POPLATEK MESICNE";960520
1399;45;"POPLATEK MESICNE";960520
1210;28;"POPLATEK MESICNE";960521
8972;70;"POPLATEK MESICNE";960521
891;34;"POPLATEK MESICNE";960523
2888;19;"POPLATEK MESICNE";960523
832;42;"POPLATEK MESICNE";960524
1905;34;"POPLATEK MESICNE";960525
7713;50;"POPLATEK TYDNE";960525
4099;54;"POPLATEK MESICNE";960526
3055;15;"POPLATEK MESICNE";960526
1715;60;"POPLATEK MESICNE";960526
1646;1;"POPLATEK TYDNE";960527
612;1;"POPLATEK MESICNE";960527
450;59;"POPLATEK MESICNE";960528
10445;72;"POPLATEK MESICNE";960529
268;3;"POPLATEK MESICNE";960529
3240;35;"POPLATEK TYDNE";960529
877;1;"POPLATEK MESICNE";960529
621;52;"POPLATEK MESICNE";960601
1124;26;"POPLATEK MESICNE";960602
687;27;"POPLATEK MESICNE";960602
3590;57;"POPLATEK MESICNE";960602
3459;76;"POPLATEK MESICNE";960602
2389;40;"POPLATEK MESICNE";960602
2837;46;"POPLATEK MESICNE";960602
2190;41;"POPLATEK TYDNE";960604
3746;70;"POPLATEK MESICNE";960604
2982;19;"POPLATEK MESICNE";960604
9263;68;"POPLATEK MESICNE";960604
1405;53;"POPLATEK MESICNE";960604
1954;72;"POPLATEK MESICNE";960605
1973;71;"POPLATEK MESICNE";960605
3448;58;"POPLATEK TYDNE";960606
1913;48;"POPLATEK MESICNE";960606
958;72;"POPLATEK MESICNE";960606
3199;66;"POPLATEK MESICNE";960606
375;68;"POPLATEK MESICNE";960607
1270;55;"POPLATEK PO OBRATU";960607
9548;62;"POPLATEK MESICNE";960607
3522;16;"POPLATEK MESICNE";960607
669;35;"POPLATEK MESICNE";960607
732;38;"POPLATEK MESICNE";960607
4585;27;"POPLATEK MESICNE";960608
171;46;"POPLATEK MESICNE";960608
3676;58;"POPLATEK MESICNE";960608
1082;2;"POPLATEK MESICNE";960608
6699;35;"POPLATEK MESICNE";960608
1219;1;"POPLATEK MESICNE";960608
4803;26;"POPLATEK MESICNE";960608
1528;50;"POPLATEK MESICNE";960608
9510;1;"POPLATEK MESICNE";960609
7926;69;"POPLATEK TYDNE";960609
3591;1;"POPLATEK PO OBRATU";960609
1058;47;"POPLATEK MESICNE";960611
1431;41;"POPLATEK MESICNE";960611
181;21;"POPLATEK MESICNE";960611
603;62;"POPLATEK MESICNE";960611
409;1;"POPLATEK MESICNE";960611
3584;55;"POPLATEK MESICNE";960612
93;2;"POPLATEK MESICNE";960612
2104;48;"POPLATEK MESICNE";960612
2710;12;"POPLATEK MESICNE";960612
3957;33;"POPLATEK TYDNE";960613
1869;1;"POPLATEK MESICNE";960614
2397;70;"POPLATEK MESICNE";960614
2603;9;"POPLATEK MESICNE";960614
3723;2;"POPLATEK MESICNE";960614
3668;1;"POPLATEK MESICNE";960615
2400;40;"POPLATEK MESICNE";960615
3015;19;"POPLATEK MESICNE";960615
558;10;"POPLATEK MESICNE";960615
3114;1;"POPLATEK MESICNE";960615
4626;9;"POPLATEK MESICNE";960615
1444;70;"POPLATEK MESICNE";960616
4447;62;"POPLATEK MESICNE";960616
3515;68;"POPLATEK MESICNE";960616
8158;48;"POPLATEK TYDNE";960616
848;31;"POPLATEK MESICNE";960616
1086;37;"POPLATEK MESICNE";960617
2602;46;"POPLATEK MESICNE";960617
4768;39;"POPLATEK MESICNE";960617
507;52;"POPLATEK MESICNE";960617
3647;77;"POPLATEK MESICNE";960617
3180;1;"POPLATEK MESICNE";960618
1271;17;"POPLATEK MESICNE";960618
2870;1;"POPLATEK MESICNE";960618
3645;36;"POPLATEK MESICNE";960618
3239;5;"POPLATEK MESICNE";960619
3485;53;"POPLATEK MESICNE";960619
567;15;"POPLATEK MESICNE";960619
373;67;"POPLATEK MESICNE";960620
2977;28;"POPLATEK MESICNE";960620
488;25;"POPLATEK MESICNE";960620
3120;1;"POPLATEK MESICNE";960620
3801;1;"POPLATEK MESICNE";960620
72;1;"POPLATEK TYDNE";960620
10361;21;"POPLATEK MESICNE";960621
587;19;"POPLATEK MESICNE";960621
1097;67;"POPLATEK MESICNE";960622
3206;38;"POPLATEK MESICNE";960622
3696;1;"POPLATEK MESICNE";960622
2387;70;"POPLATEK MESICNE";960622
3585;1;"POPLATEK MESICNE";960623
2706;47;"POPLATEK MESICNE";960623
2773;38;"POPLATEK MESICNE";960623
1781;10;"POPLATEK MESICNE";960623
962;64;"POPLATEK MESICNE";960624
2395;3;"POPLATEK MESICNE";960624
3227;1;"POPLATEK MESICNE";960624
2295;57;"POPLATEK MESICNE";960625
9631;11;"POPLATEK MESICNE";960625
140;24;"POPLATEK MESICNE";960625
788;12;"POPLATEK MESICNE";960625
2040;75;"POPLATEK MESICNE";960625
1029;26;"POPLATEK MESICNE";960625
3318;62;"POPLATEK MESICNE";960625
2420;35;"POPLATEK MESICNE";960625
3432;1;"POPLATEK MESICNE";960625
6688;16;"POPLATEK MESICNE";960625
3899;22;"POPLATEK MESICNE";960625
1275;32;"POPLATEK MESICNE";960626
1087;55;"POPLATEK MESICNE";960626
1396;46;"POPLATEK MESICNE";960626
3573;59;"POPLATEK MESICNE";960627
3149;57;"POPLATEK MESICNE";960627
1007;1;"POPLATEK MESICNE";960628
4379;44;"POPLATEK MESICNE";960628
2950;62;"POPLATEK MESICNE";960628
3793;5;"POPLATEK MESICNE";960628
3588;33;"POPLATEK MESICNE";960628
878;52;"POPLATEK MESICNE";960629
3864;33;"POPLATEK MESICNE";960701
1266;57;"POPLATEK MESICNE";960701
3089;12;"POPLATEK TYDNE";960702
7181;77;"POPLATEK PO OBRATU";960702
1241;53;"POPLATEK MESICNE";960702
1004;70;"POPLATEK MESICNE";960702
2344;13;"POPLATEK MESICNE";960702
2530;74;"POPLATEK MESICNE";960702
170;59;"POPLATEK MESICNE";960702
2319;58;"POPLATEK MESICNE";960702
7033;75;"POPLATEK MESICNE";960703
88;31;"POPLATEK MESICNE";960703
1480;41;"POPLATEK TYDNE";960703
2526;16;"POPLATEK MESICNE";960704
2604;68;"POPLATEK MESICNE";960704
5269;49;"POPLATEK MESICNE";960704
3563;1;"POPLATEK MESICNE";960704
3550;68;"POPLATEK MESICNE";960704
1903;11;"POPLATEK MESICNE";960705
3153;2;"POPLATEK MESICNE";960705
265;19;"POPLATEK MESICNE";960705
2812;18;"POPLATEK MESICNE";960705
1609;41;"POPLATEK MESICNE";960705
2737;69;"POPLATEK MESICNE";960706
7101;54;"POPLATEK MESICNE";960706
313;73;"POPLATEK MESICNE";960706
2593;5;"POPLATEK MESICNE";960706
1232;48;"POPLATEK MESICNE";960706
2108;74;"POPLATEK MESICNE";960706
3694;70;"POPLATEK MESICNE";960706
1289;72;"POPLATEK MESICNE";960707
2445;52;"POPLATEK MESICNE";960707
7733;19;"POPLATEK TYDNE";960708
1758;21;"POPLATEK MESICNE";960708
9859;27;"POPLATEK MESICNE";960708
10711;36;"POPLATEK MESICNE";960708
725;70;"POPLATEK MESICNE";960708
1739;3;"POPLATEK MESICNE";960708
10202;70;"POPLATEK MESICNE";960708
506;67;"POPLATEK MESICNE";960708
955;59;"POPLATEK MESICNE";960708
932;20;"POPLATEK MESICNE";960708
413;18;"POPLATEK MESICNE";960709
3334;67;"POPLATEK MESICNE";960709
2625;48;"POPLATEK TYDNE";960709
2147;28;"POPLATEK MESICNE";960710
984;2;"POPLATEK MESICNE";960710
3848;20;"POPLATEK MESICNE";960710
2825;54;"POPLATEK MESICNE";960710
5602;19;"POPLATEK PO OBRATU";960710
1094;35;"POPLATEK MESICNE";960710
690;10;"POPLATEK MESICNE";960711
2945;6;"POPLATEK MESICNE";960711
573;1;"POPLATEK TYDNE";960711
2131;70;"POPLATEK MESICNE";960711
2821;54;"POPLATEK MESICNE";960712
2112;44;"POPLATEK MESICNE";960712
2506;22;"POPLATEK PO OBRATU";960712
1078;1;"POPLATEK MESICNE";960712
1895;35;"POPLATEK MESICNE";960712
2961;9;"POPLATEK MESICNE";960712
3426;9;"POPLATEK TYDNE";960713
3204;61;"POPLATEK MESICNE";960713
2887;76;"POPLATEK MESICNE";960713
2468;4;"POPLATEK MESICNE";960713
3350;74;"POPLATEK MESICNE";960713
858;52;"POPLATEK MESICNE";960713
2359;54;"POPLATEK MESICNE";960714
3726;54;"POPLATEK MESICNE";960714
584;31;"POPLATEK MESICNE";960714
392;1;"POPLATEK MESICNE";960714
869;16;"POPLATEK MESICNE";960715
526;67;"POPLATEK MESICNE";960716
571;72;"POPLATEK MESICNE";960716
3946;70;"POPLATEK MESICNE";960716
2573;4;"POPLATEK MESICNE";960716
593;48;"POPLATEK MESICNE";960716
4086;66;"POPLATEK MESICNE";960717
6461;50;"POPLATEK MESICNE";960717
110;36;"POPLATEK MESICNE";960717
9138;26;"POPLATEK MESICNE";960718
5837;5;"POPLATEK MESICNE";960718
971;12;"POPLATEK MESICNE";960718
81;74;"POPLATEK MESICNE";960718
4537;53;"POPLATEK TYDNE";960718
2266;50;"POPLATEK MESICNE";960719
137;70;"POPLATEK MESICNE";960719
3562;50;"POPLATEK MESICNE";960719
1893;48;"POPLATEK MESICNE";960720
2882;44;"POPLATEK MESICNE";960720
5250;8;"POPLATEK TYDNE";960720
7674;1;"POPLATEK MESICNE";960721
11123;39;"POPLATEK MESICNE";960721
1765;18;"POPLATEK MESICNE";960721
847;2;"POPLATEK MESICNE";960721
4618;3;"POPLATEK MESICNE";960721
3543;74;"POPLATEK MESICNE";960721
1471;1;"POPLATEK MESICNE";960721
3472;55;"POPLATEK MESICNE";960721
2407;1;"POPLATEK MESICNE";960721
378;68;"POPLATEK MESICNE";960722
1188;16;"POPLATEK MESICNE";960722
2652;1;"POPLATEK MESICNE";960722
3526;1;"POPLATEK MESICNE";960722
113;55;"POPLATEK MESICNE";960722
3733;33;"POPLATEK MESICNE";960722
683;74;"POPLATEK MESICNE";960722
3494;60;"POPLATEK MESICNE";960722
3518;9;"POPLATEK MESICNE";960722
4320;61;"POPLATEK MESICNE";960723
6495;6;"POPLATEK MESICNE";960723
3511;70;"POPLATEK MESICNE";960723
303;71;"POPLATEK MESICNE";960725
3932;74;"POPLATEK MESICNE";960725
2717;74;"POPLATEK MESICNE";960725
2983;42;"POPLATEK MESICNE";960725
1490;5;"POPLATEK MESICNE";960725
3443;45;"POPLATEK MESICNE";960726
11027;32;"POPLATEK TYDNE";960726
3491;51;"POPLATEK MESICNE";960727
6453;34;"POPLATEK MESICNE";960727
7907;70;"POPLATEK MESICNE";960727
2291;49;"POPLATEK MESICNE";960727
1900;27;"POPLATEK MESICNE";960727
4389;77;"POPLATEK MESICNE";960728
3192;18;"POPLATEK MESICNE";960728
836;46;"POPLATEK MESICNE";960728
3880;3;"POPLATEK MESICNE";960728
7424;68;"POPLATEK MESICNE";960728
1187;55;"POPLATEK MESICNE";960728
25;68;"POPLATEK MESICNE";960728
10954;25;"POPLATEK MESICNE";960729
1571;66;"POPLATEK MESICNE";960729
1160;39;"POPLATEK TYDNE";960729
1985;20;"POPLATEK MESICNE";960729
3359;8;"POPLATEK MESICNE";960730
9646;1;"POPLATEK TYDNE";960730
1906;1;"POPLATEK MESICNE";960801
194;44;"POPLATEK MESICNE";960801
371;12;"POPLATEK MESICNE";960802
9159;64;"POPLATEK MESICNE";960802
3040;17;"POPLATEK MESICNE";960803
4071;64;"POPLATEK MESICNE";960803
2278;1;"POPLATEK MESICNE";960803
2350;18;"POPLATEK MESICNE";960804
4438;48;"POPLATEK MESICNE";960804
2004;42;"POPLATEK MESICNE";960804
2101;9;"POPLATEK MESICNE";960804
3397;49;"POPLATEK MESICNE";960804
1267;43;"POPLATEK MESICNE";960805
2102;41;"POPLATEK MESICNE";960805
1654;30;"POPLATEK MESICNE";960805
2383;68;"POPLATEK MESICNE";960805
2134;52;"POPLATEK MESICNE";960806
1738;15;"POPLATEK MESICNE";960806
1576;35;"POPLATEK TYDNE";960806
3614;19;"POPLATEK MESICNE";960807
2066;25;"POPLATEK MESICNE";960807
2117;48;"POPLATEK MESICNE";960807
436;30;"POPLATEK MESICNE";960807
2329;1;"POPLATEK MESICNE";960807
4442;54;"POPLATEK MESICNE";960808
1325;26;"POPLATEK MESICNE";960808
715;32;"POPLATEK MESICNE";960808
9491;7;"POPLATEK TYDNE";960808
2917;68;"POPLATEK MESICNE";960808
503;1;"POPLATEK MESICNE";960808
2794;74;"POPLATEK MESICNE";960808
2191;1;"POPLATEK MESICNE";960808
2947;57;"POPLATEK MESICNE";960809
2086;70;"POPLATEK TYDNE";960809
3020;3;"POPLATEK MESICNE";960809
1211;49;"POPLATEK MESICNE";960809
2724;11;"POPLATEK MESICNE";960809
963;7;"POPLATEK MESICNE";960809
3749;68;"POPLATEK MESICNE";960810
1223;70;"POPLATEK MESICNE";960810
613;74;"POPLATEK PO OBRATU";960810
2149;7;"POPLATEK MESICNE";960811
416;6;"POPLATEK MESICNE";960811
1501;50;"POPLATEK MESICNE";960811
2114;30;"POPLATEK MESICNE";960811
176;71;"POPLATEK TYDNE";960812
3066;74;"POPLATEK MESICNE";960812
911;60;"POPLATEK MESICNE";960812
779;16;"POPLATEK MESICNE";960813
916;1;"POPLATEK MESICNE";960813
271;1;"POPLATEK MESICNE";960813
2439;74;"POPLATEK MESICNE";960813
2210;31;"POPLATEK MESICNE";960813
1885;47;"POPLATEK MESICNE";960813
447;5;"POPLATEK MESICNE";960814
3549;27;"POPLATEK MESICNE";960814
1563;47;"POPLATEK MESICNE";960814
753;31;"POPLATEK MESICNE";960814
2764;53;"POPLATEK MESICNE";960815
2973;23;"POPLATEK MESICNE";960815
2209;65;"POPLATEK MESICNE";960815
2013;54;"POPLATEK MESICNE";960815
1935;38;"POPLATEK MESICNE";960815
382;14;"POPLATEK MESICNE";960816
42;39;"POPLATEK MESICNE";960816
945;18;"POPLATEK MESICNE";960816
8038;47;"POPLATEK MESICNE";960817
967;15;"POPLATEK MESICNE";960817
3741;65;"POPLATEK MESICNE";960818
3311;8;"POPLATEK MESICNE";960818
656;3;"POPLATEK MESICNE";960818
1667;56;"POPLATEK MESICNE";960818
3789;6;"POPLATEK MESICNE";960818
7637;46;"POPLATEK MESICNE";960819
4010;30;"POPLATEK MESICNE";960819
4144;1;"POPLATEK MESICNE";960819
3347;4;"POPLATEK MESICNE";960819
2976;13;"POPLATEK MESICNE";960819
4480;58;"POPLATEK MESICNE";960819
4969;60;"POPLATEK TYDNE";960819
1274;54;"POPLATEK TYDNE";960819
7099;1;"POPLATEK MESICNE";960820
166;17;"POPLATEK MESICNE";960820
1367;74;"POPLATEK MESICNE";960820
2795;11;"POPLATEK MESICNE";960820
2034;54;"POPLATEK MESICNE";960821
2622;1;"POPLATEK MESICNE";960821
10562;51;"POPLATEK MESICNE";960821
1593;16;"POPLATEK MESICNE";960822
3004;11;"POPLATEK MESICNE";960822
617;74;"POPLATEK MESICNE";960823
2746;24;"POPLATEK MESICNE";960823
3427;36;"POPLATEK MESICNE";960823
58;29;"POPLATEK MESICNE";960823
918;60;"POPLATEK MESICNE";960823
324;1;"POPLATEK MESICNE";960823
9826;68;"POPLATEK MESICNE";960823
2094;73;"POPLATEK MESICNE";960823
20;74;"POPLATEK MESICNE";960824
2930;1;"POPLATEK MESICNE";960824
182;47;"POPLATEK MESICNE";960824
1517;5;"POPLATEK MESICNE";960824
4186;1;"POPLATEK MESICNE";960825
3467;17;"POPLATEK MESICNE";960825
1350;21;"POPLATEK TYDNE";960825
10220;44;"POPLATEK MESICNE";960826
2792;1;"POPLATEK MESICNE";960826
1504;1;"POPLATEK MESICNE";960826
3161;48;"POPLATEK MESICNE";960826
987;15;"POPLATEK MESICNE";960827
2360;26;"POPLATEK MESICNE";960827
399;1;"POPLATEK MESICNE";960827
637;49;"POPLATEK MESICNE";960827
3353;74;"POPLATEK MESICNE";960827
4588;12;"POPLATEK MESICNE";960827
10;54;"POPLATEK MESICNE";960828
2113;7;"POPLATEK MESICNE";960828
2677;5;"POPLATEK MESICNE";960828
6062;24;"POPLATEK MESICNE";960828
2065;61;"POPLATEK MESICNE";960828
1894;6;"POPLATEK MESICNE";960829
1117;68;"POPLATEK MESICNE";960829
833;31;"POPLATEK MESICNE";960829
3155;28;"POPLATEK MESICNE";960829
242;69;"POPLATEK MESICNE";960829
812;1;"POPLATEK MESICNE";960830
3774;72;"POPLATEK MESICNE";960830
3272;53;"POPLATEK MESICNE";960830
7990;9;"POPLATEK MESICNE";960830
7262;70;"POPLATEK MESICNE";960830
3504;70;"POPLATEK MESICNE";960830
2347;38;"POPLATEK MESICNE";960830
269;3;"POPLATEK MESICNE";960830
1258;3;"POPLATEK MESICNE";960901
3418;42;"POPLATEK PO OBRATU";960902
871;1;"POPLATEK MESICNE";960902
2953;1;"POPLATEK MESICNE";960902
3126;17;"POPLATEK MESICNE";960903
1293;40;"POPLATEK MESICNE";960903
406;63;"POPLATEK MESICNE";960903
4456;14;"POPLATEK MESICNE";960903
174;52;"POPLATEK MESICNE";960904
694;67;"POPLATEK MESICNE";960904
2885;1;"POPLATEK MESICNE";960904
2872;1;"POPLATEK MESICNE";960904
920;58;"POPLATEK MESICNE";960905
1525;57;"POPLATEK MESICNE";960905
1997;74;"POPLATEK MESICNE";960905
1679;68;"POPLATEK MESICNE";960905
7082;57;"POPLATEK MESICNE";960906
1910;60;"POPLATEK MESICNE";960906
5362;76;"POPLATEK TYDNE";960906
1408;10;"POPLATEK MESICNE";960907
125;2;"POPLATEK PO OBRATU";960907
2655;1;"POPLATEK MESICNE";960907
2314;2;"POPLATEK MESICNE";960907
297;74;"POPLATEK MESICNE";960908
2914;4;"POPLATEK MESICNE";960908
4405;41;"POPLATEK MESICNE";960908
2084;44;"POPLATEK MESICNE";960908
2045;34;"POPLATEK MESICNE";960909
2058;34;"POPLATEK MESICNE";960909
1190;52;"POPLATEK MESICNE";960909
1067;34;"POPLATEK MESICNE";960910
2629;66;"POPLATEK MESICNE";960910
1774;61;"POPLATEK MESICNE";960910
2156;1;"POPLATEK MESICNE";960911
2349;72;"POPLATEK MESICNE";960911
2614;44;"POPLATEK MESICNE";960911
339;46;"POPLATEK TYDNE";960911
2164;63;"POPLATEK MESICNE";960912
3508;42;"POPLATEK MESICNE";960912
164;60;"POPLATEK MESICNE";960913
1799;9;"POPLATEK MESICNE";960913
1600;1;"POPLATEK MESICNE";960913
3044;72;"POPLATEK MESICNE";960914
3499;51;"POPLATEK MESICNE";960914
1474;63;"POPLATEK MESICNE";960914
2026;64;"POPLATEK MESICNE";960914
1556;54;"POPLATEK MESICNE";960915
6075;19;"POPLATEK MESICNE";960915
1066;16;"POPLATEK TYDNE";960915
2275;1;"POPLATEK MESICNE";960916
5305;47;"POPLATEK MESICNE";960916
1329;53;"POPLATEK MESICNE";960916
3098;1;"POPLATEK MESICNE";960916
4349;74;"POPLATEK MESICNE";960916
2990;30;"POPLATEK MESICNE";960916
3800;30;"POPLATEK MESICNE";960916
3191;72;"POPLATEK MESICNE";960917
2076;18;"POPLATEK MESICNE";960917
1002;50;"POPLATEK MESICNE";960917
8381;14;"POPLATEK MESICNE";960917
1957;33;"POPLATEK MESICNE";960918
3569;1;"POPLATEK MESICNE";960918
10789;75;"POPLATEK MESICNE";960918
831;44;"POPLATEK MESICNE";960918
6083;6;"POPLATEK TYDNE";960919
1669;39;"POPLATEK MESICNE";960919
8268;59;"POPLATEK MESICNE";960919
1063;68;"POPLATEK MESICNE";960919
1532;54;"POPLATEK MESICNE";960919
3179;71;"POPLATEK MESICNE";960920
2906;49;"POPLATEK MESICNE";960920
1538;22;"POPLATEK MESICNE";960920
2640;1;"POPLATEK MESICNE";960921
2921;54;"POPLATEK MESICNE";960921
3431;64;"POPLATEK MESICNE";960921
3967;54;"POPLATEK MESICNE";960922
1173;11;"POPLATEK MESICNE";960922
7632;68;"POPLATEK MESICNE";960922
2339;63;"POPLATEK MESICNE";960922
1100;35;"POPLATEK MESICNE";960923
1484;70;"POPLATEK MESICNE";960923
2801;11;"POPLATEK MESICNE";960923
1113;8;"POPLATEK MESICNE";960923
770;7;"POPLATEK MESICNE";960924
2332;77;"POPLATEK MESICNE";960924
1463;32;"POPLATEK MESICNE";960925
3894;52;"POPLATEK MESICNE";960925
2091;1;"POPLATEK MESICNE";960925
1377;1;"POPLATEK MESICNE";960925
9241;74;"POPLATEK MESICNE";960925
1308;54;"POPLATEK MESICNE";960925
1370;52;"POPLATEK MESICNE";960925
3399;63;"POPLATEK MESICNE";960926
1374;53;"POPLATEK MESICNE";960926
2955;67;"POPLATEK MESICNE";960927
3446;6;"POPLATEK PO OBRATU";960927
3339;1;"POPLATEK MESICNE";960927
1631;10;"POPLATEK MESICNE";960927
2869;68;"POPLATEK MESICNE";960927
2083;1;"POPLATEK MESICNE";960928
1823;3;"POPLATEK MESICNE";960928
2561;59;"POPLATEK MESICNE";960929
972;46;"POPLATEK MESICNE";960929
698;71;"POPLATEK MESICNE";960929
2294;46;"POPLATEK MESICNE";960929
2373;14;"POPLATEK MESICNE";960929
241;15;"POPLATEK MESICNE";960929
2483;1;"POPLATEK MESICNE";960929
569;76;"POPLATEK MESICNE";961001
1500;43;"POPLATEK MESICNE";961001
3232;37;"POPLATEK MESICNE";961002
618;1;"POPLATEK MESICNE";961002
1502;1;"POPLATEK MESICNE";961002
10857;50;"POPLATEK MESICNE";961002
692;69;"POPLATEK MESICNE";961002
3843;62;"POPLATEK MESICNE";961002
3158;71;"POPLATEK MESICNE";961003
3071;41;"POPLATEK MESICNE";961003
1586;1;"POPLATEK MESICNE";961003
3913;23;"POPLATEK MESICNE";961004
822;40;"POPLATEK MESICNE";961004
1155;43;"POPLATEK MESICNE";961004
2807;42;"POPLATEK MESICNE";961004
1751;53;"POPLATEK MESICNE";961004
3904;18;"POPLATEK MESICNE";961005
2252;1;"POPLATEK MESICNE";961005
826;44;"POPLATEK MESICNE";961005
1008;13;"POPLATEK MESICNE";961005
1558;32;"POPLATEK MESICNE";961006
2465;57;"POPLATEK MESICNE";961006
814;76;"POPLATEK MESICNE";961006
325;75;"POPLATEK MESICNE";961006
261;54;"POPLATEK MESICNE";961007
2240;36;"POPLATEK MESICNE";961007
2657;55;"POPLATEK MESICNE";961007
7636;40;"POPLATEK MESICNE";961008
3175;50;"POPLATEK MESICNE";961008
1812;31;"POPLATEK MESICNE";961008
10607;52;"POPLATEK MESICNE";961008
2999;66;"POPLATEK MESICNE";961008
921;10;"POPLATEK MESICNE";961008
2934;1;"POPLATEK MESICNE";961008
3394;23;"POPLATEK MESICNE";961009
1777;60;"POPLATEK MESICNE";961010
1003;28;"POPLATEK MESICNE";961010
4090;72;"POPLATEK MESICNE";961011
3249;74;"POPLATEK MESICNE";961011
472;8;"POPLATEK MESICNE";961011
6950;36;"POPLATEK MESICNE";961012
3271;8;"POPLATEK MESICNE";961012
3329;3;"POPLATEK MESICNE";961012
9677;8;"POPLATEK MESICNE";961013
342;64;"POPLATEK MESICNE";961013
536;14;"POPLATEK MESICNE";961013
350;47;"POPLATEK MESICNE";961013
2475;17;"POPLATEK MESICNE";961013
10063;4;"POPLATEK TYDNE";961013
581;26;"POPLATEK MESICNE";961013
2988;66;"POPLATEK PO OBRATU";961014
3314;25;"POPLATEK MESICNE";961014
4949;33;"POPLATEK MESICNE";961014
713;58;"POPLATEK MESICNE";961015
11325;62;"POPLATEK MESICNE";961015
8628;2;"POPLATEK PO OBRATU";961015
4493;61;"POPLATEK PO OBRATU";961015
410;49;"POPLATEK MESICNE";961015
3776;1;"POPLATEK MESICNE";961016
1577;67;"POPLATEK MESICNE";961016
8784;1;"POPLATEK MESICNE";961016
1645;50;"POPLATEK MESICNE";961016
3454;32;"POPLATEK MESICNE";961017
2046;68;"POPLATEK MESICNE";961017
1492;24;"POPLATEK MESICNE";961017
3143;38;"POPLATEK MESICNE";961018
2709;2;"POPLATEK MESICNE";961018
1541;60;"POPLATEK MESICNE";961018
305;34;"POPLATEK MESICNE";961018
3690;67;"POPLATEK PO OBRATU";961018
3766;29;"POPLATEK PO OBRATU";961018
1745;53;"POPLATEK MESICNE";961019
1090;69;"POPLATEK MESICNE";961019
329;3;"POPLATEK MESICNE";961019
975;1;"POPLATEK MESICNE";961019
5317;28;"POPLATEK MESICNE";961020
6592;1;"POPLATEK MESICNE";961020
1060;6;"POPLATEK MESICNE";961020
473;73;"POPLATEK MESICNE";961020
1464;73;"POPLATEK MESICNE";961021
1819;55;"POPLATEK TYDNE";961021
2502;32;"POPLATEK MESICNE";961021
1888;6;"POPLATEK MESICNE";961021
6902;60;"POPLATEK MESICNE";961022
3877;59;"POPLATEK MESICNE";961022
2290;37;"POPLATEK MESICNE";961022
1330;68;"POPLATEK MESICNE";961022
9037;1;"POPLATEK MESICNE";961022
272;11;"POPLATEK MESICNE";961023
366;1;"POPLATEK MESICNE";961023
1226;1;"POPLATEK MESICNE";961023
2759;46;"POPLATEK MESICNE";961023
1176;19;"POPLATEK MESICNE";961024
1785;52;"POPLATEK MESICNE";961025
5912;45;"POPLATEK MESICNE";961025
199;70;"POPLATEK MESICNE";961026
