"disp_id";"client_id";"account_id";"type"
3808;3808;3149;"OWNER"
3811;3811;3151;"OWNER"
3812;3812;3152;"OWNER"
3813;3813;3153;"OWNER"
3814;3814;3154;"OWNER"
3815;3815;3155;"OWNER"
3816;3816;3156;"OWNER"
3817;3817;3157;"OWNER"
3818;3818;3158;"OWNER"
3819;3819;3158;"DISPONENT"
3821;3821;3160;"OWNER"
3822;3822;3161;"OWNER"
3823;3823;3162;"OWNER"
3824;3824;3163;"OWNER"
3825;3825;3163;"DISPONENT"
3826;3826;3164;"OWNER"
3827;3827;3164;"DISPONENT"
3829;3829;3166;"OWNER"
3830;3830;3167;"OWNER"
3831;3831;3168;"OWNER"
3832;3832;3168;"DISPONENT"
3833;3833;3169;"OWNER"
3834;3834;3170;"OWNER"
3835;3835;3171;"OWNER"
3836;3836;3172;"OWNER"
3837;3837;3173;"OWNER"
3838;3838;3174;"OWNER"
3839;3839;3174;"DISPONENT"
3840;3840;3175;"OWNER"
3841;3841;3176;"OWNER"
3842;3842;3177;"OWNER"
3843;3843;3178;"OWNER"
3844;3844;3179;"OWNER"
3845;3845;3180;"OWNER"
3846;3846;3181;"OWNER"
3847;3847;3182;"OWNER"
3848;3848;3183;"OWNER"
3849;3849;3184;"OWNER"
3850;3850;3185;"OWNER"
3851;3851;3185;"DISPONENT"
3852;3852;3186;"OWNER"
3853;3853;3187;"OWNER"
3854;3854;3188;"OWNER"
3855;3855;3189;"OWNER"
3856;3856;3190;"OWNER"
3857;3857;3191;"OWNER"
3858;3858;3192;"OWNER"
3859;3859;3192;"DISPONENT"
3860;3860;3193;"OWNER"
3861;3861;3194;"OWNER"
3862;3862;3195;"OWNER"
3863;3863;3196;"OWNER"
3864;3864;3196;"DISPONENT"
3865;3865;3197;"OWNER"
3866;3866;3197;"DISPONENT"
3868;3868;3199;"OWNER"
3869;3869;3200;"OWNER"
3870;3870;3201;"OWNER"
3871;3871;3201;"DISPONENT"
3872;3872;3202;"OWNER"
3873;3873;3203;"OWNER"
3874;3874;3204;"OWNER"
3875;3875;3205;"OWNER"
3876;3876;3205;"DISPONENT"
3877;3877;3206;"OWNER"
3880;3880;3208;"OWNER"
3881;3881;3209;"OWNER"
3882;3882;3209;"DISPONENT"
3883;3883;3210;"OWNER"
3884;3884;3211;"OWNER"
3885;3885;3212;"OWNER"
3886;3886;3213;"OWNER"
3887;3887;3214;"OWNER"
3888;3888;3214;"DISPONENT"
3890;3890;3216;"OWNER"
3891;3891;3217;"OWNER"
3892;3892;3218;"OWNER"
3893;3893;3219;"OWNER"
3894;3894;3220;"OWNER"
3895;3895;3220;"DISPONENT"
3896;3896;3221;"OWNER"
3897;3897;3222;"OWNER"
3898;3898;3223;"OWNER"
3899;3899;3224;"OWNER"
3900;3900;3225;"OWNER"
3901;3901;3225;"DISPONENT"
3902;3902;3226;"OWNER"
3903;3903;3227;"OWNER"
3904;3904;3228;"OWNER"
3905;3905;3228;"DISPONENT"
3906;3906;3229;"OWNER"
3907;3907;3230;"OWNER"
3908;3908;3231;"OWNER"
3909;3909;3231;"DISPONENT"
3910;3910;3232;"OWNER"
3911;3911;3233;"OWNER"
3912;3912;3234;"OWNER"
3913;3913;3235;"OWNER"
3914;3914;3236;"OWNER"
3915;3915;3237;"OWNER"
3916;3916;3238;"OWNER"
3917;3917;3238;"DISPONENT"
3918;3918;3239;"OWNER"
3919;3919;3240;"OWNER"
3920;3920;3241;"OWNER"
3921;3921;3242;"OWNER"
3922;3922;3243;"OWNER"
3923;3923;3243;"DISPONENT"
3924;3924;3244;"OWNER"
3925;3925;3245;"OWNER"
3926;3926;3246;"OWNER"
3927;3927;3247;"OWNER"
3928;3928;3248;"OWNER"
3929;3929;3249;"OWNER"
3930;3930;3250;"OWNER"
3931;3931;3250;"DISPONENT"
3932;3932;3251;"OWNER"
3933;3933;3251;"DISPONENT"
3934;3934;3252;"OWNER"
3935;3935;3253;"OWNER"
3936;3936;3254;"OWNER"
3937;3937;3254;"DISPONENT"
3938;3938;3255;"OWNER"
3939;3939;3256;"OWNER"
3942;3942;3258;"OWNER"
3943;3943;3259;"OWNER"
3944;3944;3260;"OWNER"
3945;3945;3260;"DISPONENT"
3946;3946;3261;"OWNER"
3947;3947;3262;"OWNER"
3948;3948;3263;"OWNER"
3949;3949;3263;"DISPONENT"
3950;3950;3264;"OWNER"
3951;3951;3264;"DISPONENT"
3952;3952;3265;"OWNER"
3953;3953;3266;"OWNER"
3954;3954;3267;"OWNER"
3955;3955;3267;"DISPONENT"
3956;3956;3268;"OWNER"
3957;3957;3268;"DISPONENT"
3958;3958;3269;"OWNER"
3959;3959;3270;"OWNER"
3960;3960;3271;"OWNER"
3961;3961;3272;"OWNER"
3962;3962;3273;"OWNER"
3963;3963;3274;"OWNER"
3964;3964;3275;"OWNER"
3965;3965;3276;"OWNER"
3966;3966;3276;"DISPONENT"
3967;3967;3277;"OWNER"
3968;3968;3277;"DISPONENT"
3969;3969;3278;"OWNER"
3970;3970;3279;"OWNER"
3971;3971;3280;"OWNER"
3972;3972;3281;"OWNER"
3973;3973;3282;"OWNER"
3974;3974;3283;"OWNER"
3975;3975;3284;"OWNER"
3976;3976;3285;"OWNER"
3977;3977;3286;"OWNER"
3978;3978;3287;"OWNER"
3979;3979;3288;"OWNER"
3980;3980;3289;"OWNER"
3981;3981;3290;"OWNER"
3982;3982;3291;"OWNER"
3983;3983;3292;"OWNER"
3984;3984;3293;"OWNER"
3985;3985;3294;"OWNER"
3987;3987;3296;"OWNER"
3988;3988;3297;"OWNER"
3989;3989;3297;"DISPONENT"
3990;3990;3298;"OWNER"
3991;3991;3299;"OWNER"
3992;3992;3300;"OWNER"
3993;3993;3301;"OWNER"
3994;3994;3302;"OWNER"
3995;3995;3303;"OWNER"
3996;3996;3304;"OWNER"
3997;3997;3305;"OWNER"
3998;3998;3306;"OWNER"
3999;3999;3307;"OWNER"
4000;4000;3308;"OWNER"
4001;4001;3309;"OWNER"
4002;4002;3310;"OWNER"
4003;4003;3311;"OWNER"
4004;4004;3312;"OWNER"
4006;4006;3314;"OWNER"
4007;4007;3315;"OWNER"
4008;4008;3315;"DISPONENT"
4009;4009;3316;"OWNER"
4010;4010;3317;"OWNER"
4011;4011;3318;"OWNER"
4012;4012;3319;"OWNER"
4013;4013;3320;"OWNER"
4014;4014;3321;"OWNER"
4015;4015;3322;"OWNER"
4016;4016;3323;"OWNER"
4017;4017;3323;"DISPONENT"
4018;4018;3324;"OWNER"
4019;4019;3325;"OWNER"
4020;4020;3326;"OWNER"
4021;4021;3327;"OWNER"
4022;4022;3328;"OWNER"
4023;4023;3328;"DISPONENT"
4024;4024;3329;"OWNER"
4025;4025;3329;"DISPONENT"
4026;4026;3330;"OWNER"
4027;4027;3331;"OWNER"
4028;4028;3331;"DISPONENT"
4029;4029;3332;"OWNER"
4030;4030;3333;"OWNER"
4031;4031;3334;"OWNER"
4032;4032;3335;"OWNER"
4033;4033;3336;"OWNER"
4034;4034;3337;"OWNER"
4035;4035;3337;"DISPONENT"
4036;4036;3338;"OWNER"
4037;4037;3339;"OWNER"
4040;4040;3342;"OWNER"
4041;4041;3342;"DISPONENT"
4042;4042;3343;"OWNER"
4043;4043;3344;"OWNER"
4044;4044;3345;"OWNER"
4046;4046;3346;"OWNER"
4047;4047;3346;"DISPONENT"
4048;4048;3347;"OWNER"
4049;4049;3348;"OWNER"
4050;4050;3349;"OWNER"
4051;4051;3350;"OWNER"
4052;4052;3350;"DISPONENT"
4053;4053;3351;"OWNER"
4054;4054;3352;"OWNER"
4055;4055;3353;"OWNER"
4056;4056;3354;"OWNER"
4057;4057;3355;"OWNER"
4059;4059;3357;"OWNER"
4060;4060;3358;"OWNER"
4061;4061;3359;"OWNER"
4062;4062;3360;"OWNER"
4063;4063;3361;"OWNER"
4064;4064;3361;"DISPONENT"
4065;4065;3362;"OWNER"
4066;4066;3363;"OWNER"
4067;4067;3364;"OWNER"
4068;4068;3365;"OWNER"
4069;4069;3366;"OWNER"
4070;4070;3366;"DISPONENT"
4071;4071;3367;"OWNER"
4072;4072;3367;"DISPONENT"
4073;4073;3368;"OWNER"
4074;4074;3368;"DISPONENT"
4075;4075;3369;"OWNER"
4076;4076;3370;"OWNER"
4077;4077;3371;"OWNER"
4078;4078;3372;"OWNER"
4079;4079;3373;"OWNER"
4080;4080;3374;"OWNER"
4081;4081;3375;"OWNER"
4082;4082;3376;"OWNER"
4083;4083;3377;"OWNER"
4084;4084;3378;"OWNER"
4085;4085;3378;"DISPONENT"
4086;4086;3379;"OWNER"
4087;4087;3380;"OWNER"
4088;4088;3381;"OWNER"
4089;4089;3381;"DISPONENT"
4090;4090;3382;"OWNER"
4091;4091;3383;"OWNER"
4092;4092;3384;"OWNER"
4093;4093;3385;"OWNER"
4094;4094;3386;"OWNER"
4095;4095;3387;"OWNER"
4096;4096;3387;"DISPONENT"
4098;4098;3389;"OWNER"
4099;4099;3390;"OWNER"
4100;4100;3391;"OWNER"
4101;4101;3392;"OWNER"
4102;4102;3393;"OWNER"
4103;4103;3393;"DISPONENT"
4104;4104;3394;"OWNER"
4105;4105;3395;"OWNER"
4106;4106;3396;"OWNER"
4107;4107;3397;"OWNER"
4108;4108;3398;"OWNER"
4109;4109;3399;"OWNER"
4112;4112;3401;"OWNER"
4113;4113;3402;"OWNER"
4114;4114;3403;"OWNER"
4115;4115;3404;"OWNER"
4116;4116;3405;"OWNER"
4117;4117;3406;"OWNER"
4118;4118;3407;"OWNER"
4119;4119;3408;"OWNER"
4120;4120;3408;"DISPONENT"
4121;4121;3409;"OWNER"
4122;4122;3410;"OWNER"
4123;4123;3410;"DISPONENT"
4124;4124;3411;"OWNER"
4125;4125;3412;"OWNER"
4126;4126;3413;"OWNER"
4127;4127;3413;"DISPONENT"
4129;4129;3415;"OWNER"
4131;4131;3417;"OWNER"
4132;4132;3418;"OWNER"
4133;4133;3418;"DISPONENT"
4134;4134;3419;"OWNER"
4136;4136;3421;"OWNER"
4137;4137;3422;"OWNER"
4138;4138;3423;"OWNER"
4139;4139;3424;"OWNER"
4140;4140;3425;"OWNER"
4141;4141;3426;"OWNER"
4142;4142;3427;"OWNER"
4143;4143;3428;"OWNER"
4144;4144;3428;"DISPONENT"
4145;4145;3429;"OWNER"
4146;4146;3430;"OWNER"
4147;4147;3431;"OWNER"
4148;4148;3431;"DISPONENT"
4149;4149;3432;"OWNER"
4150;4150;3432;"DISPONENT"
4151;4151;3433;"OWNER"
4152;4152;3433;"DISPONENT"
4153;4153;3434;"OWNER"
4154;4154;3434;"DISPONENT"
4155;4155;3435;"OWNER"
4156;4156;3436;"OWNER"
4157;4157;3437;"OWNER"
4158;4158;3438;"OWNER"
4159;4159;3438;"DISPONENT"
4160;4160;3439;"OWNER"
4161;4161;3440;"OWNER"
4163;4163;3442;"OWNER"
4164;4164;3443;"OWNER"
4165;4165;3444;"OWNER"
4166;4166;3445;"OWNER"
4167;4167;3446;"OWNER"
4169;4169;3448;"OWNER"
4170;4170;3448;"DISPONENT"
4171;4171;3449;"OWNER"
4172;4172;3450;"OWNER"
4173;4173;3451;"OWNER"
4174;4174;3452;"OWNER"
4175;4175;3453;"OWNER"
4176;4176;3454;"OWNER"
4177;4177;3455;"OWNER"
4178;4178;3456;"OWNER"
4179;4179;3457;"OWNER"
4180;4180;3458;"OWNER"
4181;4181;3459;"OWNER"
4182;4182;3460;"OWNER"
4183;4183;3460;"DISPONENT"
4184;4184;3461;"OWNER"
4185;4185;3462;"OWNER"
4186;4186;3463;"OWNER"
4187;4187;3464;"OWNER"
4188;4188;3465;"OWNER"
4189;4189;3466;"OWNER"
4190;4190;3467;"OWNER"
4191;4191;3468;"OWNER"
4192;4192;3469;"OWNER"
4193;4193;3470;"OWNER"
4194;4194;3471;"OWNER"
4195;4195;3471;"DISPONENT"
4196;4196;3472;"OWNER"
4198;4198;3474;"OWNER"
4199;4199;3474;"DISPONENT"
4201;4201;3476;"OWNER"
4202;4202;3476;"DISPONENT"
4203;4203;3477;"OWNER"
4204;4204;3477;"DISPONENT"
4205;4205;3478;"OWNER"
4206;4206;3479;"OWNER"
4207;4207;3480;"OWNER"
4209;4209;3482;"OWNER"
4210;4210;3483;"OWNER"
4211;4211;3484;"OWNER"
4212;4212;3485;"OWNER"
4213;4213;3486;"OWNER"
4214;4214;3486;"DISPONENT"
4215;4215;3487;"OWNER"
4217;4217;3489;"OWNER"
4218;4218;3490;"OWNER"
4219;4219;3491;"OWNER"
4220;4220;3492;"OWNER"
4221;4221;3493;"OWNER"
4222;4222;3494;"OWNER"
4223;4223;3495;"OWNER"
4224;4224;3496;"OWNER"
4225;4225;3497;"OWNER"
4226;4226;3498;"OWNER"
4227;4227;3499;"OWNER"
4229;4229;3501;"OWNER"
4230;4230;3502;"OWNER"
4231;4231;3503;"OWNER"
4232;4232;3504;"OWNER"
4233;4233;3505;"OWNER"
4234;4234;3506;"OWNER"
4235;4235;3507;"OWNER"
4236;4236;3508;"OWNER"
4237;4237;3509;"OWNER"
4238;4238;3510;"OWNER"
4239;4239;3511;"OWNER"
4240;4240;3512;"OWNER"
4241;4241;3513;"OWNER"
4242;4242;3513;"DISPONENT"
4243;4243;3514;"OWNER"
4244;4244;3515;"OWNER"
4245;4245;3515;"DISPONENT"
4246;4246;3516;"OWNER"
4247;4247;3517;"OWNER"
4248;4248;3518;"OWNER"
4249;4249;3519;"OWNER"
4250;4250;3520;"OWNER"
4251;4251;3521;"OWNER"
4252;4252;3521;"DISPONENT"
4253;4253;3522;"OWNER"
4254;4254;3523;"OWNER"
4255;4255;3524;"OWNER"
4256;4256;3525;"OWNER"
4257;4257;3526;"OWNER"
4258;4258;3527;"OWNER"
4259;4259;3528;"OWNER"
4260;4260;3529;"OWNER"
4261;4261;3530;"OWNER"
4262;4262;3531;"OWNER"
4263;4263;3532;"OWNER"
4264;4264;3533;"OWNER"
4265;4265;3534;"OWNER"
4266;4266;3535;"OWNER"
4267;4267;3536;"OWNER"
4268;4268;3536;"DISPONENT"
4269;4269;3537;"OWNER"
4270;4270;3538;"OWNER"
4271;4271;3538;"DISPONENT"
4272;4272;3539;"OWNER"
4273;4273;3540;"OWNER"
4274;4274;3541;"OWNER"
4275;4275;3542;"OWNER"
4276;4276;3543;"OWNER"
4277;4277;3543;"DISPONENT"
4278;4278;3544;"OWNER"
4279;4279;3545;"OWNER"
4280;4280;3546;"OWNER"
4281;4281;3547;"OWNER"
4282;4282;3548;"OWNER"
4283;4283;3549;"OWNER"
4284;4284;3550;"OWNER"
4285;4285;3550;"DISPONENT"
4286;4286;3551;"OWNER"
4287;4287;3552;"OWNER"
4288;4288;3553;"OWNER"
4289;4289;3554;"OWNER"
4290;4290;3555;"OWNER"
4291;4291;3556;"OWNER"
4292;4292;3557;"OWNER"
4293;4293;3558;"OWNER"
4294;4294;3558;"DISPONENT"
4295;4295;3559;"OWNER"
4296;4296;3560;"OWNER"
4297;4297;3560;"DISPONENT"
4298;4298;3561;"OWNER"
4299;4299;3562;"OWNER"
4300;4300;3563;"OWNER"
4301;4301;3564;"OWNER"
4302;4302;3565;"OWNER"
4303;4303;3566;"OWNER"
4304;4304;3567;"OWNER"
4305;4305;3568;"OWNER"
4306;4306;3568;"DISPONENT"
4307;4307;3569;"OWNER"
4308;4308;3570;"OWNER"
4309;4309;3571;"OWNER"
4310;4310;3572;"OWNER"
4311;4311;3573;"OWNER"
4312;4312;3574;"OWNER"
4313;4313;3575;"OWNER"
4314;4314;3576;"OWNER"
4315;4315;3577;"OWNER"
4316;4316;3578;"OWNER"
4317;4317;3579;"OWNER"
4318;4318;3580;"OWNER"
4319;4319;3580;"DISPONENT"
4320;4320;3581;"OWNER"
4321;4321;3582;"OWNER"
4322;4322;3582;"DISPONENT"
4323;4323;3583;"OWNER"
4324;4324;3583;"DISPONENT"
4325;4325;3584;"OWNER"
4326;4326;3585;"OWNER"
4327;4327;3585;"DISPONENT"
4328;4328;3586;"OWNER"
4329;4329;3587;"OWNER"
4330;4330;3588;"OWNER"
4331;4331;3589;"OWNER"
4332;4332;3590;"OWNER"
4333;4333;3591;"OWNER"
4334;4334;3591;"DISPONENT"
4335;4335;3592;"OWNER"
4336;4336;3593;"OWNER"
4337;4337;3594;"OWNER"
4338;4338;3595;"OWNER"
4339;4339;3596;"OWNER"
4340;4340;3597;"OWNER"
4341;4341;3598;"OWNER"
4342;4342;3599;"OWNER"
4343;4343;3600;"OWNER"
4344;4344;3601;"OWNER"
4345;4345;3602;"OWNER"
4346;4346;3603;"OWNER"
4347;4347;3604;"OWNER"
4348;4348;3605;"OWNER"
4349;4349;3606;"OWNER"
4350;4350;3606;"DISPONENT"
4352;4352;3608;"OWNER"
4353;4353;3609;"OWNER"
4354;4354;3609;"DISPONENT"
4355;4355;3610;"OWNER"
4358;4358;3612;"OWNER"
4359;4359;3613;"OWNER"
4360;4360;3614;"OWNER"
4361;4361;3615;"OWNER"
4362;4362;3616;"OWNER"
4363;4363;3616;"DISPONENT"
4364;4364;3617;"OWNER"
4365;4365;3618;"OWNER"
4367;4367;3620;"OWNER"
4368;4368;3621;"OWNER"
4369;4369;3622;"OWNER"
4370;4370;3623;"OWNER"
4371;4371;3624;"OWNER"
4372;4372;3625;"OWNER"
4373;4373;3626;"OWNER"
4376;4376;3628;"OWNER"
4377;4377;3629;"OWNER"
4380;4380;3631;"OWNER"
4381;4381;3632;"OWNER"
4382;4382;3633;"OWNER"
4383;4383;3634;"OWNER"
4384;4384;3635;"OWNER"
4385;4385;3636;"OWNER"
4386;4386;3637;"OWNER"
4387;4387;3638;"OWNER"
4388;4388;3639;"OWNER"
4389;4389;3640;"OWNER"
4390;4390;3641;"OWNER"
4393;4393;3643;"OWNER"
4394;4394;3644;"OWNER"
4395;4395;3645;"OWNER"
4396;4396;3646;"OWNER"
4397;4397;3646;"DISPONENT"
4398;4398;3647;"OWNER"
4399;4399;3648;"OWNER"
4400;4400;3649;"OWNER"
4401;4401;3650;"OWNER"
4402;4402;3651;"OWNER"
4403;4403;3652;"OWNER"
4404;4404;3653;"OWNER"
4405;4405;3654;"OWNER"
4406;4406;3655;"OWNER"
4407;4407;3656;"OWNER"
4408;4408;3657;"OWNER"
4409;4409;3657;"DISPONENT"
4410;4410;3658;"OWNER"
4411;4411;3659;"OWNER"
4412;4412;3659;"DISPONENT"
4413;4413;3660;"OWNER"
4414;4414;3661;"OWNER"
4415;4415;3662;"OWNER"
4416;4416;3663;"OWNER"
4417;4417;3664;"OWNER"
4418;4418;3665;"OWNER"
4420;4420;3667;"OWNER"
4421;4421;3668;"OWNER"
4422;4422;3669;"OWNER"
4423;4423;3670;"OWNER"
4424;4424;3671;"OWNER"
4425;4425;3671;"DISPONENT"
4426;4426;3672;"OWNER"
4427;4427;3673;"OWNER"
4428;4428;3674;"OWNER"
4429;4429;3675;"OWNER"
4430;4430;3675;"DISPONENT"
4431;4431;3676;"OWNER"
4432;4432;3677;"OWNER"
4433;4433;3678;"OWNER"
4434;4434;3679;"OWNER"
4435;4435;3679;"DISPONENT"
4436;4436;3680;"OWNER"
4437;4437;3681;"OWNER"
4438;4438;3681;"DISPONENT"
4439;4439;3682;"OWNER"
4440;4440;3683;"OWNER"
4441;4441;3683;"DISPONENT"
4442;4442;3684;"OWNER"
4444;4444;3686;"OWNER"
4445;4445;3686;"DISPONENT"
4446;4446;3687;"OWNER"
4447;4447;3687;"DISPONENT"
4448;4448;3688;"OWNER"
4449;4449;3689;"OWNER"
4450;4450;3690;"OWNER"
4451;4451;3691;"OWNER"
4452;4452;3692;"OWNER"
4453;4453;3693;"OWNER"
4454;4454;3693;"DISPONENT"
4455;4455;3694;"OWNER"
4456;4456;3695;"OWNER"
4457;4457;3696;"OWNER"
4458;4458;3697;"OWNER"
4459;4459;3698;"OWNER"
4460;4460;3698;"DISPONENT"
4461;4461;3699;"OWNER"
4462;4462;3700;"OWNER"
4463;4463;3701;"OWNER"
4464;4464;3702;"OWNER"
4465;4465;3703;"OWNER"
4466;4466;3704;"OWNER"
4467;4467;3705;"OWNER"
4468;4468;3705;"DISPONENT"
4469;4469;3706;"OWNER"
4471;4471;3708;"OWNER"
4472;4472;3709;"OWNER"
4473;4473;3710;"OWNER"
4474;4474;3711;"OWNER"
4476;4476;3712;"OWNER"
4477;4477;3713;"OWNER"
4478;4478;3713;"DISPONENT"
4479;4479;3714;"OWNER"
4480;4480;3715;"OWNER"
4481;4481;3716;"OWNER"
4482;4482;3717;"OWNER"
4483;4483;3718;"OWNER"
4484;4484;3719;"OWNER"
4485;4485;3720;"OWNER"
4486;4486;3720;"DISPONENT"
4487;4487;3721;"OWNER"
4488;4488;3721;"DISPONENT"
4489;4489;3722;"OWNER"
4490;4490;3722;"DISPONENT"
4491;4491;3723;"OWNER"
4492;4492;3724;"OWNER"
4493;4493;3725;"OWNER"
4494;4494;3726;"OWNER"
4495;4495;3727;"OWNER"
4496;4496;3728;"OWNER"
4497;4497;3728;"DISPONENT"
4498;4498;3729;"OWNER"
4499;4499;3729;"DISPONENT"
4500;4500;3730;"OWNER"
4501;4501;3731;"OWNER"
4502;4502;3732;"OWNER"
4503;4503;3732;"DISPONENT"
4504;4504;3733;"OWNER"
4505;4505;3733;"DISPONENT"
4506;4506;3734;"OWNER"
4507;4507;3735;"OWNER"
4508;4508;3736;"OWNER"
4509;4509;3736;"DISPONENT"
4510;4510;3737;"OWNER"
4511;4511;3738;"OWNER"
4512;4512;3739;"OWNER"
4514;4514;3741;"OWNER"
4515;4515;3742;"OWNER"
4516;4516;3743;"OWNER"
4518;4518;3745;"OWNER"
4519;4519;3746;"OWNER"
4520;4520;3747;"OWNER"
4521;4521;3748;"OWNER"
4522;4522;3749;"OWNER"
4523;4523;3749;"DISPONENT"
4524;4524;3750;"OWNER"
4525;4525;3750;"DISPONENT"
4526;4526;3751;"OWNER"
4527;4527;3752;"OWNER"
4528;4528;3753;"OWNER"
4529;4529;3754;"OWNER"
4530;4530;3754;"DISPONENT"
4531;4531;3755;"OWNER"
4532;4532;3756;"OWNER"
4533;4533;3757;"OWNER"
4534;4534;3758;"OWNER"
4535;4535;3759;"OWNER"
4536;4536;3760;"OWNER"
4539;4539;3763;"OWNER"
4540;4540;3764;"OWNER"
4541;4541;3765;"OWNER"
4542;4542;3766;"OWNER"
4543;4543;3767;"OWNER"
4544;4544;3768;"OWNER"
4545;4545;3769;"OWNER"
4546;4546;3770;"OWNER"
4547;4547;3771;"OWNER"
4548;4548;3772;"OWNER"
4549;4549;3773;"OWNER"
4550;4550;3774;"OWNER"
4551;4551;3775;"OWNER"
4552;4552;3775;"DISPONENT"
4553;4553;3776;"OWNER"
4554;4554;3777;"OWNER"
4555;4555;3778;"OWNER"
4556;4556;3779;"OWNER"
4557;4557;3780;"OWNER"
4558;4558;3780;"DISPONENT"
4559;4559;3781;"OWNER"
4560;4560;3782;"OWNER"
4561;4561;3783;"OWNER"
4562;4562;3784;"OWNER"
4563;4563;3785;"OWNER"
4564;4564;3785;"DISPONENT"
4565;4565;3786;"OWNER"
4567;4567;3787;"OWNER"
4568;4568;3788;"OWNER"
4569;4569;3789;"OWNER"
4570;4570;3790;"OWNER"
4571;4571;3791;"OWNER"
4572;4572;3792;"OWNER"
4573;4573;3793;"OWNER"
4574;4574;3794;"OWNER"
4575;4575;3795;"OWNER"
4576;4576;3796;"OWNER"
4577;4577;3797;"OWNER"
4578;4578;3798;"OWNER"
4579;4579;3799;"OWNER"
4580;4580;3800;"OWNER"
4581;4581;3801;"OWNER"
4582;4582;3802;"OWNER"
4583;4583;3803;"OWNER"
4584;4584;3804;"OWNER"
4585;4585;3805;"OWNER"
4586;4586;3805;"DISPONENT"
4587;4587;3806;"OWNER"
4588;4588;3807;"OWNER"
4589;4589;3808;"OWNER"
4590;4590;3809;"OWNER"
4591;4591;3810;"OWNER"
4592;4592;3811;"OWNER"
4593;4593;3812;"OWNER"
4594;4594;3813;"OWNER"
4595;4595;3813;"DISPONENT"
4596;4596;3814;"OWNER"
4597;4597;3815;"OWNER"
4598;4598;3816;"OWNER"
4599;4599;3816;"DISPONENT"
4600;4600;3817;"OWNER"
4601;4601;3818;"OWNER"
4602;4602;3818;"DISPONENT"
4603;4603;3819;"OWNER"
4604;4604;3820;"OWNER"
4605;4605;3821;"OWNER"
4606;4606;3822;"OWNER"
4607;4607;3823;"OWNER"
4608;4608;3824;"OWNER"
4609;4609;3825;"OWNER"
4610;4610;3826;"OWNER"
4611;4611;3827;"OWNER"
4612;4612;3828;"OWNER"
4615;4615;3830;"OWNER"
4617;4617;3832;"OWNER"
4618;4618;3832;"DISPONENT"
4619;4619;3833;"OWNER"
4620;4620;3834;"OWNER"
4621;4621;3834;"DISPONENT"
4622;4622;3835;"OWNER"
4623;4623;3836;"OWNER"
4624;4624;3837;"OWNER"
4625;4625;3837;"DISPONENT"
4626;4626;3838;"OWNER"
4627;4627;3839;"OWNER"
4628;4628;3839;"DISPONENT"
4629;4629;3840;"OWNER"
4630;4630;3840;"DISPONENT"
4631;4631;3841;"OWNER"
4632;4632;3842;"OWNER"
4633;4633;3843;"OWNER"
4634;4634;3844;"OWNER"
4635;4635;3844;"DISPONENT"
4636;4636;3845;"OWNER"
4637;4637;3846;"OWNER"
4638;4638;3847;"OWNER"
4639;4639;3848;"OWNER"
4640;4640;3849;"OWNER"
4641;4641;3850;"OWNER"
4642;4642;3850;"DISPONENT"
4643;4643;3851;"OWNER"
4644;4644;3852;"OWNER"
4647;4647;3854;"OWNER"
4648;4648;3855;"OWNER"
4649;4649;3856;"OWNER"
4650;4650;3857;"OWNER"
4651;4651;3858;"OWNER"
4652;4652;3859;"OWNER"
4653;4653;3860;"OWNER"
4654;4654;3861;"OWNER"
4655;4655;3861;"DISPONENT"
4656;4656;3862;"OWNER"
4657;4657;3863;"OWNER"
4658;4658;3864;"OWNER"
4659;4659;3865;"OWNER"
4660;4660;3866;"OWNER"
4661;4661;3867;"OWNER"
4662;4662;3868;"OWNER"
4663;4663;3869;"OWNER"
4664;4664;3870;"OWNER"
4665;4665;3871;"OWNER"
4666;4666;3871;"DISPONENT"
4667;4667;3872;"OWNER"
4668;4668;3872;"DISPONENT"
4670;4670;3874;"OWNER"
4671;4671;3874;"DISPONENT"
4672;4672;3875;"OWNER"
4673;4673;3876;"OWNER"
4674;4674;3877;"OWNER"
4675;4675;3878;"OWNER"
4677;4677;3880;"OWNER"
4678;4678;3881;"OWNER"
4679;4679;3882;"OWNER"
4680;4680;3883;"OWNER"
4681;4681;3884;"OWNER"
4682;4682;3884;"DISPONENT"
4683;4683;3885;"OWNER"
4684;4684;3886;"OWNER"
4685;4685;3887;"OWNER"
4686;4686;3888;"OWNER"
4687;4687;3889;"OWNER"
4688;4688;3889;"DISPONENT"
4689;4689;3890;"OWNER"
4690;4690;3891;"OWNER"
4691;4691;3891;"DISPONENT"
4692;4692;3892;"OWNER"
4693;4693;3893;"OWNER"
4694;4694;3893;"DISPONENT"
4695;4695;3894;"OWNER"
4696;4696;3894;"DISPONENT"
4697;4697;3895;"OWNER"
4698;4698;3896;"OWNER"
4699;4699;3897;"OWNER"
4700;4700;3898;"OWNER"
4701;4701;3899;"OWNER"
4704;4704;3901;"OWNER"
4705;4705;3902;"OWNER"
4706;4706;3903;"OWNER"
4707;4707;3903;"DISPONENT"
4708;4708;3904;"OWNER"
4709;4709;3905;"OWNER"
4710;4710;3906;"OWNER"
4711;4711;3906;"DISPONENT"
4712;4712;3907;"OWNER"
4713;4713;3908;"OWNER"
4714;4714;3908;"DISPONENT"
4715;4715;3909;"OWNER"
4716;4716;3910;"OWNER"
4717;4717;3911;"OWNER"
4718;4718;3912;"OWNER"
4719;4719;3913;"OWNER"
4720;4720;3914;"OWNER"
4721;4721;3915;"OWNER"
